experiment, date, operator, x, value, plotted, centre, ucl, lcl, s, direction, signal, extract, flags, baseline, chart, type, variant, sop_sha256
DEMO_LC1_HIST_0001, 2024-01-08 15:30, , 1, 1306.9289731497533, 1464.3268180403484, 1503.6762792629972, 1544.7111387601171, 1462.6414197658773, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0028, 2024-05-26 11:30, , 28, 1551.0718529910264, 1511.7195084832126, 1503.6762792629972, 1572.0675838167133, 1435.2849747092812, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0029, 2024-06-10 15:30, , 29, 1563.6145610975418, 1522.0985190060785, 1503.6762792629972, 1572.067629875675, 1435.2849286503194, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0030, 2024-06-12 12:30, , 30, 1664.173044806693, 1550.5134241662013, 1503.6762792629972, 1572.0676593533942, 1435.2848991726003, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0031, 2024-06-19 13:30, , 31, 1502.4717454817626, 1540.9050884293138, 1503.6762792629972, 1572.0676782191279, 1435.2848803068666, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0033, 2024-06-20 14:30, , 32, 1442.2311325190594, 1521.170297247263, 1503.6762792629972, 1572.0676902931946, 1435.2848682328, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0032, 2024-06-20 16:30, , 33, 1516.044324416336, 1520.1451026810778, 1503.6762792629972, 1572.0676980205963, 1435.2848605053982, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0034, 2024-06-26 12:30, , 34, 1639.4227714275332, 1544.000636430369, 1503.6762792629972, 1572.0677029661329, 1435.2848555598616, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0035, 2024-06-26 15:30, , 35, 1688.2281187555582, 1572.8461328954068, 1503.6762792629972, 1572.067706131276, 1435.2848523947184, , hi, limit, extracted 2023-11-20, EWMA beyond limit, , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0036, 2024-06-27 12:30, , 36, 1443.7324786475972, 1547.023402045845, 1503.6762792629972, 1572.0677081569677, 1435.2848503690268, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0037, 2024-06-29 16:30, , 37, 1697.0736876485066, 1577.0334591663775, 1503.6762792629972, 1572.0677094534103, 1435.2848490725842, , hi, limit, extracted 2023-11-20, EWMA beyond limit, , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0038, 2024-07-03 15:30, , 38, 1367.1310045629941, 1535.052968245701, 1503.6762792629972, 1572.0677102831335, 1435.284848242861, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0039, 2024-07-04 15:30, , 39, 1522.557055154496, 1532.55378562746, 1503.6762792629972, 1572.0677108141563, 1435.2848477118382, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0040, 2024-07-07 14:30, , 40, 1601.7633228762031, 1546.3956930772088, 1503.6762792629972, 1572.067711154011, 1435.2848473719835, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0041, 2024-07-18 12:30, , 41, 1573.5437034468646, 1551.82529515114, 1503.6762792629972, 1572.067711371518, 1435.2848471544764, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0042, 2024-07-30 17:30, , 42, 1500.8105192119374, 1541.6223399632995, 1503.6762792629972, 1572.0677115107223, 1435.2848470152721, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0043, 2024-07-31 14:30, , 43, 1589.8426541241597, 1551.2664027954718, 1503.6762792629972, 1572.0677115998133, 1435.2848469261812, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0045, 2024-08-01 14:30, , 44, 1357.3111538089317, 1512.475352998164, 1503.6762792629972, 1572.0677116568313, 1435.2848468691632, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0044, 2024-08-01 17:30, , 45, 1438.8508469045742, 1497.7504517794462, 1503.6762792629972, 1572.067711693323, 1435.2848468326715, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0047, 2024-08-02 11:30, , 46, 1387.4762013853142, 1475.69560170062, 1503.6762792629972, 1572.0677117166776, 1435.2848468093168, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0046, 2024-08-02 12:30, , 47, 1463.0973756537471, 1473.1759564912454, 1503.6762792629972, 1572.0677117316245, 1435.28484679437, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0048, 2024-08-03 11:30, , 48, 1453.9964717137086, 1469.340059535738, 1503.6762792629972, 1572.0677117411906, 1435.284846784804, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0049, 2024-08-09 16:30, , 49, 1451.262850378909, 1465.7246177043721, 1503.6762792629972, 1572.0677117473128, 1435.2848467786816, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0050, 2024-08-11 14:30, , 50, 1418.567316227476, 1456.293157408993, 1503.6762792629972, 1572.0677117512312, 1435.2848467747633, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0051, 2024-08-20 13:30, , 51, 1472.2602839379645, 1459.4865827147873, 1503.6762792629972, 1572.0677117537389, 1435.2848467722556, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0052, 2024-08-27 14:30, , 52, 1392.394770403243, 1446.0682202524786, 1503.6762792629972, 1572.067711755344, 1435.2848467706506, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0053, 2024-09-03 14:30, , 53, 1605.580891448066, 1477.970754491596, 1503.6762792629972, 1572.067711756371, 1435.2848467696235, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0054, 2024-09-06 14:30, , 54, 1479.5347552494486, 1478.2835546431666, 1503.6762792629972, 1572.0677117570283, 1435.2848467689662, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0056, 2024-09-09 16:30, , 55, 1384.1054630086328, 1459.44793631626, 1503.6762792629972, 1572.0677117574492, 1435.2848467685453, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0055, 2024-09-09 17:30, , 56, 1533.2422707165636, 1474.2068031963208, 1503.6762792629972, 1572.0677117577184, 1435.284846768276, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0057, 2024-09-16 11:30, , 57, 1410.3796435024287, 1461.4413712575424, 1503.6762792629972, 1572.0677117578907, 1435.2848467681038, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0058, 2024-09-26 16:30, , 58, 1540.0346189426807, 1477.16002079457, 1503.6762792629972, 1572.067711758001, 1435.2848467679935, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0059, 2024-09-29 16:30, , 59, 1358.878303102237, 1453.5036772561034, 1503.6762792629972, 1572.0677117580715, 1435.284846767923, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0060, 2024-10-18 16:30, , 60, 1504.8946328169357, 1463.78186836827, 1503.6762792629972, 1572.0677117581167, 1435.2848467678778, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0061, 2024-10-22 11:30, , 61, 1437.0879596447762, 1458.4430866235712, 1503.6762792629972, 1572.0677117581456, 1435.2848467678489, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0062, 2024-10-28 10:30, , 62, 1542.7249555086366, 1475.2994604005844, 1503.6762792629972, 1572.067711758164, 1435.2848467678305, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0063, 2024-10-29 13:30, , 63, 1466.9430741036606, 1473.6281831411995, 1503.6762792629972, 1572.0677117581758, 1435.2848467678186, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0064, 2024-10-31 15:30, , 64, 1576.6855714296737, 1494.2396607988944, 1503.6762792629972, 1572.0677117581836, 1435.284846767811, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0065, 2024-11-11 12:30, , 65, 1628.7843309849493, 1521.1485948361055, 1503.6762792629972, 1572.0677117581884, 1435.2848467678061, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0066, 2024-11-14 16:30, , 66, 1343.956993879534, 1485.7102746447913, 1503.6762792629972, 1572.0677117581915, 1435.284846767803, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0068, 2024-12-01 10:30, , 67, 1601.1750564812735, 1508.8032310120877, 1503.6762792629972, 1572.0677117581936, 1435.284846767801, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0067, 2024-12-01 16:30, , 68, 1500.0107102481568, 1507.0447268593016, 1503.6762792629972, 1572.0677117581947, 1435.2848467677998, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0069, 2024-12-02 11:30, , 69, 1585.0176644402814, 1522.6393143754976, 1503.6762792629972, 1572.0677117581956, 1435.2848467677989, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0070, 2024-12-11 11:30, , 70, 1402.363032194212, 1498.5840579392404, 1503.6762792629972, 1572.067711758196, 1435.2848467677984, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0071, 2024-12-26 11:30, , 71, 1623.9266831125437, 1523.6525829739012, 1503.6762792629972, 1572.0677117581963, 1435.2848467677982, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0072, 2024-12-30 14:30, , 72, 1307.3748107741922, 1480.3970285339594, 1503.6762792629972, 1572.0677117581965, 1435.284846767798, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0073, 2025-01-12 13:30, , 73, 1434.981004647863, 1471.31382375674, 1503.6762792629972, 1572.0677117581968, 1435.2848467677977, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0074, 2025-01-20 11:30, , 74, 1519.9140519553237, 1481.0338693964568, 1503.6762792629972, 1572.0677117581968, 1435.2848467677977, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0075, 2025-01-31 13:30, , 75, 1592.2394075498275, 1503.274977027131, 1503.6762792629972, 1572.067711758197, 1435.2848467677975, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0076, 2025-02-04 11:30, , 76, 1645.0983856764976, 1531.6396587570043, 1503.6762792629972, 1572.067711758197, 1435.2848467677975, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0077, 2025-02-07 12:30, , 77, 1415.7056378437117, 1508.4528545743458, 1503.6762792629972, 1572.067711758197, 1435.2848467677975, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0078, 2025-02-23 13:30, , 78, 1548.6696600200225, 1516.4962156634813, 1503.6762792629972, 1572.067711758197, 1435.2848467677975, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0079, 2025-02-24 11:30, , 79, 1551.6487098251473, 1523.5267144958148, 1503.6762792629972, 1572.067711758197, 1435.2848467677975, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0080, 2025-02-28 16:30, , 80, 1492.2856154128488, 1517.2784946792217, 1503.6762792629972, 1572.067711758197, 1435.2848467677975, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0081, 2025-03-01 10:30, , 81, 1481.0194440917458, 1510.0266845617266, 1503.6762792629972, 1572.067711758197, 1435.2848467677975, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0082, 2025-03-03 13:30, , 82, 1545.8657106579801, 1517.1944897809774, 1503.6762792629972, 1572.067711758197, 1435.2848467677975, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0083, 2025-03-03 16:30, , 83, 1381.1830738337067, 1489.9922065915234, 1503.6762792629972, 1572.067711758197, 1435.2848467677975, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0084, 2025-03-07 16:30, , 84, 1530.398226024673, 1498.0734104781534, 1503.6762792629972, 1572.067711758197, 1435.2848467677975, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0085, 2025-03-11 16:30, , 85, 1473.5500134046565, 1493.1687310634543, 1503.6762792629972, 1572.067711758197, 1435.2848467677975, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0086, 2025-03-13 14:30, , 86, 1585.646190935709, 1511.6642230379052, 1503.6762792629972, 1572.067711758197, 1435.2848467677975, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
