experiment, date, operator, x, value, plotted, centre, ucl, lcl, s, direction, signal, extract, flags, baseline, chart, type, variant, sop_sha256
DEMO_LC2_HIST_0001, 2025-01-14 11:30, , 1, 1237.199262797245, 1447.3713112362486, 1499.9143233459995, 1586.7449988101816, 1413.0836478818173, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC2_HIST_0018, 2025-07-28 14:30, , 18, 1187.5374315027732, 1410.4661220269081, 1499.9143233459995, 1644.608632076578, 1355.220014615421, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC2_HIST_0020, 2025-08-14 14:30, , 19, 1584.186587104313, 1445.2102150423893, 1499.9143233459995, 1644.6170866511243, 1355.2115600408747, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC2_HIST_0019, 2025-08-14 16:30, , 20, 1479.9270973482414, 1452.15359150356, 1499.9143233459995, 1644.6224973196042, 1355.2061493723947, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC2_HIST_0021, 2025-08-16 15:30, , 21, 1549.9004677736896, 1471.702966757586, 1499.9143233459995, 1644.6259600412639, 1355.2026866507351, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC2_HIST_0022, 2025-08-18 14:30, , 22, 1424.5183183746885, 1462.2660370810065, 1499.9143233459995, 1644.628176139643, 1355.200470552356, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC2_HIST_0023, 2025-08-26 11:30, , 23, 1430.1750808380552, 1455.8478458324164, 1499.9143233459995, 1644.629594424796, 1355.199052267203, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC2_HIST_0024, 2025-08-27 17:30, , 24, 1440.0075613904216, 1452.6797889440177, 1499.9143233459995, 1644.6305021199994, 1355.1981445719996, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC2_HIST_0025, 2025-08-27 17:30, , 25, 1490.065599301013, 1460.1569510154168, 1499.9143233459995, 1644.6310830419416, 1355.1975636500574, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC2_HIST_0026, 2025-08-29 16:30, , 26, 1599.2256937820853, 1487.9706995687507, 1499.9143233459995, 1644.6314548307607, 1355.1971918612383, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC2_HIST_0028, 2025-09-06 12:30, , 27, 1427.7158281610552, 1475.9197252872118, 1499.9143233459995, 1644.6316927751038, 1355.1969539168952, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC2_HIST_0027, 2025-09-06 16:30, , 28, 1520.7431561047842, 1484.8844114507265, 1499.9143233459995, 1644.631845059278, 1355.196801632721, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC2_HIST_0029, 2025-09-26 13:30, , 29, 1635.6649622529847, 1515.040521611178, 1499.9143233459995, 1644.6319425210654, 1355.1967041709336, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC2_HIST_0030, 2025-10-17 14:30, , 30, 1440.3720361508804, 1493.1074565387098, 1506.2913116356672, 1598.5324841507152, 1414.0501391206192, , , , extracted 2025-09-29, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC2_HIST_0031, 2025-11-10 14:30, , 31, 1317.1415911149675, 1457.9142834539614, 1506.2913116356672, 1624.4176491197327, 1388.1649741516017, , , , extracted 2025-09-29, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC2_HIST_0032, 2025-11-16 11:30, , 32, 1848.8658246266873, 1536.1045916885068, 1506.2913116356672, 1638.3476864749246, 1374.2349367964098, , , , extracted 2025-09-29, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC2_HIST_0033, 2025-11-18 15:30, , 33, 1236.0466117518713, 1476.09299570118, 1506.2913116356672, 1646.538668237459, 1366.0439550338754, , , , extracted 2025-09-29, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC2_HIST_0034, 2025-11-20 10:30, , 34, 1547.2249340787048, 1490.319383376685, 1506.2913116356672, 1651.538684653483, 1361.0439386178514, , , , extracted 2025-09-29, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC2_HIST_0035, 2025-11-21 13:30, , 35, 1476.1492022908772, 1487.4853471595234, 1506.2913116356672, 1654.6502867697648, 1357.9323365015696, , , , extracted 2025-09-29, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC2_HIST_0036, 2025-11-22 16:30, , 36, 1614.1082461355077, 1512.8099269547201, 1506.2913116356672, 1656.607912943601, 1355.9747103277334, , , , extracted 2025-09-29, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC2_HIST_0037, 2025-11-23 16:30, , 37, 1703.8762090199211, 1551.0231833677603, 1506.2913116356672, 1657.8475240103585, 1354.7350992609759, , , , extracted 2025-09-29, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC2_HIST_0038, 2025-12-06 15:30, , 38, 1452.2276369648202, 1531.2640740871725, 1506.2913116356672, 1658.6355817377712, 1353.9470415335632, , , , extracted 2025-09-29, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC2_HIST_0039, 2025-12-16 10:30, , 39, 1242.9396120874912, 1473.5991816872363, 1506.2913116356672, 1659.1378063682396, 1353.4448169030948, , , , extracted 2025-09-29, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC2_HIST_0040, 2025-12-20 11:30, , 40, 1371.3580015516611, 1453.1509456601211, 1506.2913116356672, 1659.45836591384, 1353.1242573574943, , , , extracted 2025-09-29, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC2_HIST_0041, 2025-12-22 13:30, , 41, 1658.9935113531105, 1494.319458798719, 1506.2913116356672, 1659.6631724099063, 1352.919450861428, , , , extracted 2025-09-29, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC2_HIST_0042, 2026-01-04 11:30, , 42, 1552.7868158417446, 1506.0129302073242, 1506.2913116356672, 1659.794105162223, 1352.7885181091112, , , , extracted 2025-09-29, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC2_HIST_0043, 2026-01-05 12:30, , 43, 1514.1456384374808, 1507.6394718533554, 1506.2913116356672, 1659.8778435453466, 1352.7047797259877, , , , extracted 2025-09-29, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC2_HIST_0044, 2026-01-06 15:30, , 44, 1495.4954154842062, 1505.2106605795257, 1506.2913116356672, 1659.931412158735, 1352.6512111125994, , , , extracted 2025-09-29, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC2_HIST_0045, 2026-01-13 11:30, , 45, 1664.7732608820183, 1537.1231806400242, 1506.2913116356672, 1659.9656862715947, 1352.6169369997397, , , , extracted 2025-09-29, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC2_HIST_0046, 2026-01-16 12:30, , 46, 1433.4288185278463, 1516.3843082175888, 1506.2913116356672, 1659.9876176927307, 1352.5950055786036, , , , extracted 2025-09-29, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC2_HIST_0047, 2026-02-10 14:30, , 47, 1531.196558914285, 1519.3467583569281, 1506.2913116356672, 1660.0016521600646, 1352.5809711112697, , , , extracted 2025-09-29, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC2_HIST_0048, 2026-02-16 13:30, , 48, 1437.192263984836, 1502.9158594825099, 1506.2913116356672, 1660.0106335467126, 1352.5719897246217, , , , extracted 2025-09-29, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC2_HIST_0049, 2026-02-23 13:30, , 49, 1587.504043514424, 1519.8334962888928, 1506.2913116356672, 1660.016381358785, 1352.5662419125492, , , , extracted 2025-09-29, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC2_HIST_0050, 2026-03-13 16:30, , 50, 1562.8888598706944, 1528.444569005253, 1506.2913116356672, 1660.0200598457284, 1352.562563425606, , , , extracted 2025-09-29, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC2_HIST_0051, 2026-03-16 12:30, , 51, 1555.596845194136, 1533.8750242430297, 1506.2913116356672, 1660.0224140311798, 1352.5602092401546, , , , extracted 2025-09-29, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC2_HIST_0052, 2026-03-16 16:30, , 52, 1393.4319790132697, 1505.7864151970778, 1506.2913116356672, 1660.0239206909491, 1352.5587025803852, , , , extracted 2025-09-29, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC2_HIST_0053, 2026-03-29 13:30, , 53, 1551.1878518799622, 1514.8667025336547, 1506.2913116356672, 1660.0248849454524, 1352.557738325882, , , , extracted 2025-09-29, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC2_HIST_0054, 2026-04-09 11:30, , 54, 1314.3900347738931, 1474.7713689817024, 1506.2913116356672, 1660.0255020651605, 1352.5571212061739, , , , extracted 2025-09-29, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC2_HIST_0055, 2026-04-18 16:30, , 55, 1436.9552488199959, 1467.2081449493612, 1506.2913116356672, 1660.0258970204736, 1352.5567262508607, , , , extracted 2025-09-29, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
